Date,Open,High,Low,Close,Adj Close,Volume
2019-08-16,248.750000,253.399994,247.399994,253.000000,223.530411,10337358
2019-08-19,253.500000,257.299988,250.949997,251.550003,222.249313,12524627
2019-08-20,251.600006,251.949997,245.449997,246.500000,217.787537,15000271
2019-08-21,246.699997,246.899994,240.850006,241.449997,213.325745,14736226
2019-08-22,242.199997,246.000000,239.000000,240.050003,212.088837,10513066
2019-08-23,239.000000,239.449997,234.649994,236.100006,208.598923,16440329
2019-08-26,240.699997,243.449997,234.949997,242.500000,214.253448,12857092
2019-08-27,243.949997,246.300003,242.699997,245.500000,216.904022,14529777
2019-08-28,246.149994,247.649994,243.100006,245.949997,217.301605,8894489
2019-08-29,243.949997,245.449997,240.149994,241.199997,213.104874,11105245
2019-08-30,242.750000,247.199997,239.050003,245.649994,217.036545,11772247
2019-09-03,244.449997,244.449997,240.649994,241.550003,213.414108,9546229
2019-09-04,241.600006,244.550003,241.300003,243.250000,214.916092,7032392
2019-09-05,242.000000,246.899994,242.000000,244.250000,215.799606,8451611
2019-09-06,244.300003,245.850006,243.250000,243.899994,215.490387,8704669
2019-09-09,244.649994,246.500000,243.199997,245.500000,216.904022,9085228
2019-09-11,244.600006,245.449997,243.000000,243.750000,215.357849,8968683
2019-09-12,244.300003,245.000000,240.000000,240.750000,212.707306,8083759
2019-09-13,241.000000,242.449997,238.600006,239.899994,211.956299,14031943
2019-09-16,239.500000,240.850006,238.300003,239.399994,211.514542,7084644
2019-09-17,239.800003,240.100006,236.800003,237.199997,209.570801,10672279
2019-09-18,237.699997,242.300003,234.050003,239.250000,211.382019,19956339
2019-09-19,239.949997,239.949997,236.100006,236.699997,209.129028,8483309
2019-09-20,237.000000,248.500000,234.300003,238.050003,210.321793,63568127
2019-09-23,250.000000,260.500000,249.899994,254.850006,225.164917,52040316
2019-09-24,255.000000,258.000000,253.800003,256.000000,226.180954,17167257
2019-09-25,255.100006,256.250000,242.699997,247.550003,218.715210,20597095
2019-09-26,247.300003,251.399994,246.250000,250.399994,221.233261,17847616
2019-09-27,250.000000,258.000000,250.000000,252.949997,223.486237,17535666
2019-09-30,254.750000,260.799988,249.399994,259.850006,229.582504,20588289
2019-10-01,259.100006,262.450012,255.000000,255.899994,226.092621,15440899
2019-10-03,257.700012,262.149994,256.049988,261.649994,231.172836,12356337
2019-10-04,263.000000,263.899994,255.199997,257.250000,227.285385,18085064
2019-10-07,257.500000,258.000000,250.699997,251.899994,222.558533,21263568
2019-10-09,251.300003,252.199997,246.300003,247.100006,218.317642,21503869
2019-10-10,247.000000,247.649994,242.649994,243.199997,214.871902,24294966
2019-10-11,243.199997,246.199997,241.100006,243.949997,215.534561,25072193
2019-10-14,245.449997,246.399994,243.000000,244.100006,215.667084,14713799
2019-10-15,245.050003,249.199997,245.050003,247.600006,218.759415,9989191
2019-10-16,247.399994,247.600006,242.149994,243.649994,215.269501,16063295
2019-10-17,244.000000,246.699997,243.850006,245.850006,217.213257,13649598
2019-10-18,246.000000,247.800003,245.100006,246.500000,217.787537,12833554
2019-10-22,245.000000,251.100006,244.949997,248.899994,219.907959,18275636
2019-10-23,250.399994,251.949997,249.050003,251.050003,221.807556,12831461
2019-10-24,252.600006,254.000000,247.949997,249.050003,220.040512,16791340
2019-10-25,256.899994,257.200012,247.000000,247.699997,218.847733,32591192
2019-10-27,249.949997,251.100006,249.699997,250.399994,221.233261,3131726
2019-10-29,250.949997,255.100006,249.550003,253.250000,223.751282,11937562
2019-10-30,256.000000,264.000000,254.300003,259.399994,229.184921,34291157
2019-10-31,260.000000,262.850006,256.200012,257.649994,227.638763,16654994
2019-11-01,259.350006,263.000000,258.750000,261.299988,230.863602,12571588
2019-11-04,262.950012,264.950012,260.049988,260.750000,230.377670,7895272
2019-11-05,261.000000,264.000000,258.600006,262.899994,232.277237,10278362
2019-11-06,262.950012,263.799988,260.000000,261.350006,230.907806,8857419
2019-11-07,262.899994,266.299988,262.000000,265.850006,234.883621,14782434
2019-11-08,264.850006,265.450012,260.000000,260.500000,230.156784,11899353
2019-11-11,260.600006,262.350006,258.799988,259.450012,229.229095,7245151
2019-11-13,258.899994,259.250000,253.149994,253.850006,224.281403,10269356
2019-11-14,254.100006,255.899994,253.250000,253.899994,224.325562,8880734
2019-11-15,254.250000,255.750000,250.000000,250.649994,221.454132,16741465
2019-11-18,251.449997,252.250000,248.750000,250.750000,221.542480,7864919
2019-11-19,251.750000,251.800003,248.800003,249.300003,220.261383,12152981
2019-11-20,249.300003,251.300003,246.699997,250.699997,221.498322,9978073
2019-11-21,251.399994,251.399994,245.050003,245.699997,217.080719,10393219
2019-11-22,247.149994,252.649994,246.649994,247.649994,218.803574,16370384
2019-11-25,247.750000,248.399994,246.250000,247.750000,218.891937,10586688
2019-11-26,248.649994,250.399994,247.699997,249.149994,220.128845,19778030
2019-11-27,249.750000,250.050003,246.600006,246.949997,218.185104,8841620
2019-11-28,247.300003,247.949997,245.649994,246.699997,217.964249,10992718
2019-11-29,246.750000,247.399994,245.000000,246.399994,217.699173,9807979
